clip_1b5b7d034.wav,for
clip_b1735f005.wav,for
clip_9329a2498.wav,tree
clip_84425b465.wav,forward
clip_de32ae41e.wav,for
clip_c7bb1d0cb.wav,three
clip_f74f019df.wav,eight
clip_2161ff990.wav,for
clip_46fb69d51.wav,follow
clip_cc09a81ab.wav,follow
clip_2450cb753.wav,six
clip_66b221534.wav,five
clip_a085bfbdc.wav,five
clip_1236e5e5d.wav,follow
clip_d52d005dc.wav,zero
clip_e02b21aff.wav,for
clip_0b024eeb4.wav,bird
clip_a0d157b97.wav,marvin
clip_67502ae53.wav,three
clip_3ddef383b.wav,one
clip_b6585caac.wav,three
clip_9e8a73f6d.wav,seven
clip_efc644b3b.wav,five
clip_f1fee2c0d.wav,four
clip_7e1be2dc7.wav,follow
clip_05a3979b7.wav,six
clip_4c10fc6f8.wav,three
clip_39d26c42e.wav,five
clip_0ee138f57.wav,eight
clip_a48dcbaf1.wav,five
clip_d364b29a5.wav,three
clip_9d77bbf43.wav,zero
clip_180841a29.wav,one
clip_e7560e69e.wav,six
clip_e6cff9479.wav,four
clip_002d901d1.wav,eight
clip_282f1d29f.wav,five
clip_cd6b97e8b.wav,seven
clip_dc2781cbd.wav,follow
clip_b52854f7b.wav,forward
clip_cca265c91.wav,eight
clip_ecf8816c3.wav,for
clip_e3fa9187c.wav,bed
clip_45817121f.wav,one
clip_3608089b5.wav,seven
clip_1ba0ecd96.wav,backward
clip_8a5b024d3.wav,three
clip_4ded5dfa4.wav,five
clip_fa3210086.wav,cat
clip_97a3c96be.wav,seven
clip_31c370f13.wav,five
clip_4847d9d78.wav,seven
clip_f4fb5182a.wav,three
clip_a817fef3c.wav,follow
clip_9dd15c101.wav,one
clip_f927e4ee7.wav,three
clip_2267de05d.wav,three
clip_f4bf92d08.wav,one
clip_b8d850960.wav,follow
clip_1d310de9b.wav,one
clip_63ac72dcc.wav,forward
clip_b9d7e275a.wav,nine
clip_9f0d46762.wav,six
clip_0772a9cf3.wav,forward
clip_ef10d6154.wav,one
clip_df52f2ad4.wav,one
clip_1f4745adb.wav,marvin
clip_ecc87f60a.wav,five
clip_85c94fa88.wav,six
clip_dc0de0894.wav,three
clip_191e43d96.wav,five
clip_6a465cbe1.wav,forward
clip_19e97a5f1.wav,forward
clip_c7657e2db.wav,follow
clip_dcf134773.wav,six
clip_d73419391.wav,for
clip_2984c92a1.wav,six
clip_b7f27d709.wav,forward
clip_a93a205b7.wav,for
clip_fa4530d2d.wav,seven
clip_9f7831768.wav,nine
clip_51c6ed1c3.wav,five
clip_b7dd1d13b.wav,six
clip_c7953accb.wav,one
clip_479224b5f.wav,one
clip_8c156b00e.wav,six
clip_042c3ad1f.wav,one
clip_bda1d7651.wav,six
clip_04b9a1f97.wav,backward
clip_8a7ba6bbe.wav,tree
clip_2d3fa22f6.wav,one
clip_7370bd87f.wav,follow
clip_8c899df8e.wav,for
clip_76bdcbdc0.wav,six
clip_a521c798a.wav,bird
clip_4066ce9f6.wav,for
clip_82acc6180.wav,six
clip_a7fbb8adf.wav,seven
clip_4bcc8388a.wav,forward
clip_0ed800a09.wav,one
clip_ce6cdf418.wav,tree
clip_003456ceb.wav,three
clip_a3a6737c9.wav,zero
clip_ada03f8e5.wav,one
clip_3015faaae.wav,seven
clip_474ce0e21.wav,bird
clip_5239d0972.wav,one
clip_128520656.wav,marvin
clip_f71d04dab.wav,backward
clip_5fcee74bb.wav,one
clip_62a4b757a.wav,three
clip_bc65cf37d.wav,six
clip_ffcd4ffb7.wav,three
clip_d21ea0882.wav,one
clip_cc5416e80.wav,tree
clip_ede11779a.wav,six
clip_f67065a6d.wav,backward
clip_b7f259a22.wav,bird
clip_cdc1bd017.wav,zero
clip_10d704e41.wav,nine
clip_28b8fcd96.wav,three
clip_71ef13e63.wav,eight
clip_1d28b5af3.wav,nine
clip_f3d8cac65.wav,three
clip_c6afa5556.wav,for
clip_243dfbf66.wav,one
clip_ecc97fe98.wav,six
clip_127d07912.wav,backward
clip_234d7b838.wav,one
clip_f369a3cc7.wav,follow
clip_479b407a6.wav,bird
clip_4f4cd44a6.wav,six
clip_33da4ad75.wav,seven
clip_5a1f9f510.wav,for
clip_b6d4d6d2f.wav,nine
clip_4aebbe04d.wav,one
clip_652701017.wav,three
clip_56ba47940.wav,five
clip_b089b3e36.wav,six
clip_7b4bf8bb1.wav,for
clip_e90cc7065.wav,one
clip_51de1d0bf.wav,three
clip_6d285fa32.wav,five
clip_1672335f3.wav,one
clip_a7d5caf24.wav,follow
clip_39c7ec828.wav,nine
clip_dbdfb2af4.wav,one
clip_fe335024a.wav,tree
clip_39ac84ccb.wav,five
clip_1e312978b.wav,for
clip_a5843ea1a.wav,seven
clip_b303b7330.wav,one
clip_b9e35f11e.wav,zero
clip_cb41dfd69.wav,seven
clip_9d072b985.wav,dog
clip_32cf5b29e.wav,forward
clip_4ac2809c1.wav,one
clip_50f3b35bb.wav,for
clip_9a13ac9eb.wav,marvin
clip_0bc394817.wav,one
clip_c8a7c2379.wav,zero
clip_aa30999bc.wav,backward
clip_067fcef0b.wav,for
clip_a834d8158.wav,eight
clip_3f71516f2.wav,seven
clip_23ceabd81.wav,one
clip_9f273908a.wav,nine
clip_75f748e94.wav,nine
clip_dd020927a.wav,for
clip_1bf7b6eee.wav,one
clip_0c397937a.wav,backward
clip_cb47bc1ee.wav,nine
clip_6e314569b.wav,nine
clip_372281edc.wav,bird
clip_22bffe614.wav,dog
clip_95c65cb97.wav,for
clip_de8de2af0.wav,nine
clip_9295bc2b4.wav,three
clip_ac14699fe.wav,tree
clip_32df54fbb.wav,forward
clip_0613c3e99.wav,one
clip_818db5f2e.wav,for
clip_a1d583db4.wav,for
clip_ca121f98a.wav,five
clip_e5528bc2f.wav,seven
clip_8ef919806.wav,visual
clip_3e47b6d8d.wav,tree
