clip_cabfd98aa.wav,one
clip_c53eb5a6e.wav,up
clip_eec6e7db0.wav,a
clip_8c9ab7701.wav,three
clip_9f65718d1.wav,
clip_dec944408.wav,
clip_02bee500e.wav,yes
clip_3d02744cf.wav,nine
clip_64b1c0083.wav,
clip_998c93900.wav,no
clip_9f6e28c80.wav,at
clip_0851e9b58.wav,a
clip_1b5b7d034.wav,for
clip_ecb394535.wav,when
clip_b1735f005.wav,for
clip_eaa0f73af.wav,visyur
clip_9329a2498.wav,tree
clip_4a1d22491.wav,go
clip_026114f6e.wav,no
clip_00147bbb6.wav,forward
clip_aee8b0766.wav,
clip_7b0fe3cb9.wav,no
clip_e93752059.wav,i do
clip_7e89bd06b.wav,up
clip_529e7f1b8.wav,seven
clip_6b7925bea.wav,but
clip_653e2c09b.wav,hi
clip_1c746dc69.wav,down
clip_84425b465.wav,forward
clip_ca872b455.wav,for
clip_104361450.wav,true
clip_de32ae41e.wav,for
clip_c46d08f31.wav,follow
clip_8622ea866.wav,late
clip_c7bb1d0cb.wav,three
clip_f74f019df.wav,eight
clip_97234fcd3.wav,
clip_9c2c7ed56.wav,girl
clip_c9a4c3d2b.wav,oh
clip_47492a172.wav,oh
clip_d16d25a84.wav,at
clip_d5dbeabde.wav,
clip_2161ff990.wav,for
clip_46fb69d51.wav,follow
clip_5178bea4e.wav,yes
clip_bdf15e89f.wav,follow
clip_5601d98cf.wav,yes
clip_a3f86231a.wav,go
clip_a7b4bc0bc.wav,all
clip_91ce290d4.wav,no
clip_a45603df6.wav,vital
clip_d5a951da9.wav,
clip_077a4f8cc.wav,her 
clip_cc09a81ab.wav,follow
clip_2450cb753.wav,six
clip_9d4a74f74.wav,hi
clip_a810b179f.wav,down
clip_985405d61.wav,no
clip_66b221534.wav,five
clip_69fcfd9f8.wav,yes
clip_a085bfbdc.wav,five
clip_8e5a1339c.wav,to be
clip_1236e5e5d.wav,follow
clip_56a094416.wav,man
clip_14065e421.wav,or 
clip_9c448842b.wav,to
clip_73f48818d.wav,
clip_087db6d26.wav,no
clip_dc635dd64.wav,it
clip_3f292e134.wav,
clip_d52d005dc.wav,zero
clip_0050a9c94.wav,tom
clip_e02b21aff.wav,for
clip_0b024eeb4.wav,bird
clip_a2b8631df.wav,marvin
clip_6251946d3.wav,go
clip_a0d157b97.wav,marvin
clip_35a0192c5.wav,ah
clip_704d8be73.wav,on
clip_67502ae53.wav,three
clip_b9675f375.wav,all
clip_c63e64a1f.wav,
clip_3ddef383b.wav,one
clip_9c86a906d.wav,to
clip_62addd46a.wav,her
clip_abf9bdaad.wav,go
clip_4a852340d.wav,get
clip_df1bd0707.wav,none
clip_d4ce4303b.wav,left
clip_3617d529b.wav,right
clip_308e5d930.wav,for
clip_da590ff48.wav,no
clip_cb81d9df5.wav,do 
clip_a06f6055d.wav,by rod
clip_56898fd90.wav,left
clip_b6585caac.wav,three
clip_073c4bac1.wav,he 
clip_9e8a73f6d.wav,seven
clip_5859de95a.wav,yes
clip_195f84a24.wav,oh
clip_cf9475cd5.wav,ha
clip_9e1e6bb62.wav,star
clip_cf45d6adf.wav,
clip_d6a20748f.wav,off
clip_55c98dc2f.wav,left
clip_efc644b3b.wav,five
clip_ee2d04b16.wav,my car
clip_5a8c4831f.wav,to
clip_d02f5681a.wav,
clip_63b03e9cc.wav,
clip_1f2900753.wav,its
clip_f1fee2c0d.wav,four
clip_e3a9da9aa.wav,
clip_7e1be2dc7.wav,follow
clip_eaf593f42.wav,no
clip_05a3979b7.wav,six
clip_103bfb52c.wav,yes
clip_870d612a8.wav,lane
clip_75dcb098a.wav,up
clip_890af507b.wav,all
clip_d95b52f3b.wav,
clip_76c1b14c0.wav,hi
clip_87e44c604.wav,leisuen
clip_bbcdfa205.wav,there
clip_aab77e435.wav,on
clip_63858bed4.wav,
clip_bf23badfe.wav,right
clip_59ef19c78.wav,oh
clip_0fc4aa6a0.wav,
clip_3d1a9bef5.wav,
clip_6677fdf8a.wav,up
clip_3b3da2894.wav,right
clip_24782e29a.wav,
clip_12467beef.wav,to
clip_e637ab98d.wav,one
clip_4c97d7065.wav,joe
clip_009fa6856.wav,right
clip_4c10fc6f8.wav,three
clip_39d26c42e.wav,five
clip_271957c51.wav,well
clip_d6d77ac63.wav,will
clip_37c371731.wav,ris
clip_0ee138f57.wav,eight
clip_a48dcbaf1.wav,five
clip_40d6e74a0.wav,two
clip_0ab87179b.wav,eight
clip_87d6d5dde.wav,go
clip_c19f8f7cb.wav,for it
clip_ccffe8b86.wav,follow
clip_2785f36e6.wav,no
clip_d364b29a5.wav,three
clip_d8503e311.wav,go
clip_03bc64529.wav,led 
clip_2a963e286.wav,stop
clip_cbfd340d2.wav,six
clip_a014cc06d.wav,oh
clip_a86e430c0.wav,alan
clip_1a21eeefb.wav,dan
